Date,Année,Mois,Nom Mois,Jour de la semaine,Année fiscale,Trimestre,Semaine fiscale,Formule,Semaine débutant le,Ordre du mois fiscal,Ordre semaine,MoisFiscal,AnnéeNUM,Date début semaine
2026-01-30,2026,1,Janvier,vendredi,2026 fiscale,Trimestre 1,13,Semaine #13 du 26 janvier 2026 au 1 février 2026,Semaine #13 du 26 jan 2026 au 1 fév 2026,3,13,Janvier,2026,26 janvier 2026
2026-01-31,2026,1,Janvier,samedi,2026 fiscale,Trimestre 1,13,Semaine #13 du 26 janvier 2026 au 1 février 2026,Semaine #13 du 26 jan 2026 au 1 fév 2026,3,13,Janvier,2026,26 janvier 2026
2026-02-01,2026,2,Février,dimanche,2026 fiscale,Trimestre 2,13,Semaine #13 du 26 janvier 2026 au 1 février 2026,Semaine #13 du 26 jan 2026 au 1 fév 2026,4,13,Février,2026,26 janvier 2026
2026-02-02,2026,2,Février,lundi,2026 fiscale,Trimestre 2,14,Semaine #14 du 2 février 2026 au 8 février 2026,Semaine #14 du 2 fév 2026 au 8 fév 2026,4,14,Février,2026,2 février 2026
2026-02-03,2026,2,Février,mardi,2026 fiscale,Trimestre 2,14,Semaine #14 du 2 février 2026 au 8 février 2026,Semaine #14 du 2 fév 2026 au 8 fév 2026,4,14,Février,2026,2 février 2026
2026-02-04,2026,2,Février,mercredi,2026 fiscale,Trimestre 2,14,Semaine #14 du 2 février 2026 au 8 février 2026,Semaine #14 du 2 fév 2026 au 8 fév 2026,4,14,Février,2026,2 février 2026
2026-02-05,2026,2,Février,jeudi,2026 fiscale,Trimestre 2,14,Semaine #14 du 2 février 2026 au 8 février 2026,Semaine #14 du 2 fév 2026 au 8 fév 2026,4,14,Février,2026,2 février 2026
2026-02-06,2026,2,Février,vendredi,2026 fiscale,Trimestre 2,14,Semaine #14 du 2 février 2026 au 8 février 2026,Semaine #14 du 2 fév 2026 au 8 fév 2026,4,14,Février,2026,2 février 2026
2026-02-07,2026,2,Février,samedi,2026 fiscale,Trimestre 2,14,Semaine #14 du 2 février 2026 au 8 février 2026,Semaine #14 du 2 fév 2026 au 8 fév 2026,4,14,Février,2026,2 février 2026
2026-02-08,2026,2,Février,dimanche,2026 fiscale,Trimestre 2,14,Semaine #14 du 2 février 2026 au 8 février 2026,Semaine #14 du 2 fév 2026 au 8 fév 2026,4,14,Février,2026,2 février 2026
2026-02-09,2026,2,Février,lundi,2026 fiscale,Trimestre 2,15,Semaine #15 du 9 février 2026 au 15 février 2026,Semaine #15 du 9 fév 2026 au 15 fév 2026,4,15,Février,2026,9 février 2026
2026-02-10,2026,2,Février,mardi,2026 fiscale,Trimestre 2,15,Semaine #15 du 9 février 2026 au 15 février 2026,Semaine #15 du 9 fév 2026 au 15 fév 2026,4,15,Février,2026,9 février 2026
2026-02-11,2026,2,Février,mercredi,2026 fiscale,Trimestre 2,15,Semaine #15 du 9 février 2026 au 15 février 2026,Semaine #15 du 9 fév 2026 au 15 fév 2026,4,15,Février,2026,9 février 2026
2026-02-12,2026,2,Février,jeudi,2026 fiscale,Trimestre 2,15,Semaine #15 du 9 février 2026 au 15 février 2026,Semaine #15 du 9 fév 2026 au 15 fév 2026,4,15,Février,2026,9 février 2026
2026-02-13,2026,2,Février,vendredi,2026 fiscale,Trimestre 2,15,Semaine #15 du 9 février 2026 au 15 février 2026,Semaine #15 du 9 fév 2026 au 15 fév 2026,4,15,Février,2026,9 février 2026
2026-02-14,2026,2,Février,samedi,2026 fiscale,Trimestre 2,15,Semaine #15 du 9 février 2026 au 15 février 2026,Semaine #15 du 9 fév 2026 au 15 fév 2026,4,15,Février,2026,9 février 2026
2026-02-15,2026,2,Février,dimanche,2026 fiscale,Trimestre 2,15,Semaine #15 du 9 février 2026 au 15 février 2026,Semaine #15 du 9 fév 2026 au 15 fév 2026,4,15,Février,2026,9 février 2026
2026-02-16,2026,2,Février,lundi,2026 fiscale,Trimestre 2,16,Semaine #16 du 16 février 2026 au 22 février 2026,Semaine #16 du 16 fév 2026 au 22 fév 2026,4,16,Février,2026,16 février 2026
2026-02-17,2026,2,Février,mardi,2026 fiscale,Trimestre 2,16,Semaine #16 du 16 février 2026 au 22 février 2026,Semaine #16 du 16 fév 2026 au 22 fév 2026,4,16,Février,2026,16 février 2026
2026-02-18,2026,2,Février,mercredi,2026 fiscale,Trimestre 2,16,Semaine #16 du 16 février 2026 au 22 février 2026,Semaine #16 du 16 fév 2026 au 22 fév 2026,4,16,Février,2026,16 février 2026
2026-02-19,2026,2,Février,jeudi,2026 fiscale,Trimestre 2,16,Semaine #16 du 16 février 2026 au 22 février 2026,Semaine #16 du 16 fév 2026 au 22 fév 2026,4,16,Février,2026,16 février 2026
2026-02-20,2026,2,Février,vendredi,2026 fiscale,Trimestre 2,16,Semaine #16 du 16 février 2026 au 22 février 2026,Semaine #16 du 16 fév 2026 au 22 fév 2026,4,16,Février,2026,16 février 2026
2026-02-21,2026,2,Février,samedi,2026 fiscale,Trimestre 2,16,Semaine #16 du 16 février 2026 au 22 février 2026,Semaine #16 du 16 fév 2026 au 22 fév 2026,4,16,Février,2026,16 février 2026
2026-02-22,2026,2,Février,dimanche,2026 fiscale,Trimestre 2,16,Semaine #16 du 16 février 2026 au 22 février 2026,Semaine #16 du 16 fév 2026 au 22 fév 2026,4,16,Février,2026,16 février 2026
2026-02-23,2026,2,Février,lundi,2026 fiscale,Trimestre 2,17,Semaine #17 du 23 février 2026 au 1 mars 2026,Semaine #17 du 23 fév 2026 au 1 mars 2026,4,17,Février,2026,23 février 2026
2026-02-24,2026,2,Février,mardi,2026 fiscale,Trimestre 2,17,Semaine #17 du 23 février 2026 au 1 mars 2026,Semaine #17 du 23 fév 2026 au 1 mars 2026,4,17,Février,2026,23 février 2026
2026-02-25,2026,2,Février,mercredi,2026 fiscale,Trimestre 2,17,Semaine #17 du 23 février 2026 au 1 mars 2026,Semaine #17 du 23 fév 2026 au 1 mars 2026,4,17,Février,2026,23 février 2026
2026-02-26,2026,2,Février,jeudi,2026 fiscale,Trimestre 2,17,Semaine #17 du 23 février 2026 au 1 mars 2026,Semaine #17 du 23 fév 2026 au 1 mars 2026,4,17,Février,2026,23 février 2026
2026-02-27,2026,2,Février,vendredi,2026 fiscale,Trimestre 2,17,Semaine #17 du 23 février 2026 au 1 mars 2026,Semaine #17 du 23 fév 2026 au 1 mars 2026,4,17,Février,2026,23 février 2026
2026-02-28,2026,2,Février,samedi,2026 fiscale,Trimestre 2,17,Semaine #17 du 23 février 2026 au 1 mars 2026,Semaine #17 du 23 fév 2026 au 1 mars 2026,4,17,Février,2026,23 février 2026
2026-03-01,2026,3,Mars,dimanche,2026 fiscale,Trimestre 2,17,Semaine #17 du 23 février 2026 au 1 mars 2026,Semaine #17 du 23 fév 2026 au 1 mars 2026,5,17,Mars,2026,23 février 2026
2026-03-02,2026,3,Mars,lundi,2026 fiscale,Trimestre 2,18,Semaine #18 du 2 mars 2026 au 8 mars 2026,Semaine #18 du 2 mars 2026 au 8 mars 2026,5,18,Mars,2026,2 mars 2026
2026-03-03,2026,3,Mars,mardi,2026 fiscale,Trimestre 2,18,Semaine #18 du 2 mars 2026 au 8 mars 2026,Semaine #18 du 2 mars 2026 au 8 mars 2026,5,18,Mars,2026,2 mars 2026
2026-03-04,2026,3,Mars,mercredi,2026 fiscale,Trimestre 2,18,Semaine #18 du 2 mars 2026 au 8 mars 2026,Semaine #18 du 2 mars 2026 au 8 mars 2026,5,18,Mars,2026,2 mars 2026
2026-03-05,2026,3,Mars,jeudi,2026 fiscale,Trimestre 2,18,Semaine #18 du 2 mars 2026 au 8 mars 2026,Semaine #18 du 2 mars 2026 au 8 mars 2026,5,18,Mars,2026,2 mars 2026
2026-03-06,2026,3,Mars,vendredi,2026 fiscale,Trimestre 2,18,Semaine #18 du 2 mars 2026 au 8 mars 2026,Semaine #18 du 2 mars 2026 au 8 mars 2026,5,18,Mars,2026,2 mars 2026
2026-03-07,2026,3,Mars,samedi,2026 fiscale,Trimestre 2,18,Semaine #18 du 2 mars 2026 au 8 mars 2026,Semaine #18 du 2 mars 2026 au 8 mars 2026,5,18,Mars,2026,2 mars 2026
2026-03-08,2026,3,Mars,dimanche,2026 fiscale,Trimestre 2,18,Semaine #18 du 2 mars 2026 au 8 mars 2026,Semaine #18 du 2 mars 2026 au 8 mars 2026,5,18,Mars,2026,2 mars 2026
2026-03-09,2026,3,Mars,lundi,2026 fiscale,Trimestre 2,19,Semaine #19 du 9 mars 2026 au 15 mars 2026,Semaine #19 du 9 mars 2026 au 15 mars 2026,5,19,Mars,2026,9 mars 2026
2026-03-10,2026,3,Mars,mardi,2026 fiscale,Trimestre 2,19,Semaine #19 du 9 mars 2026 au 15 mars 2026,Semaine #19 du 9 mars 2026 au 15 mars 2026,5,19,Mars,2026,9 mars 2026
2026-03-11,2026,3,Mars,mercredi,2026 fiscale,Trimestre 2,19,Semaine #19 du 9 mars 2026 au 15 mars 2026,Semaine #19 du 9 mars 2026 au 15 mars 2026,5,19,Mars,2026,9 mars 2026
2026-03-12,2026,3,Mars,jeudi,2026 fiscale,Trimestre 2,19,Semaine #19 du 9 mars 2026 au 15 mars 2026,Semaine #19 du 9 mars 2026 au 15 mars 2026,5,19,Mars,2026,9 mars 2026
2026-03-13,2026,3,Mars,vendredi,2026 fiscale,Trimestre 2,19,Semaine #19 du 9 mars 2026 au 15 mars 2026,Semaine #19 du 9 mars 2026 au 15 mars 2026,5,19,Mars,2026,9 mars 2026
2026-03-14,2026,3,Mars,samedi,2026 fiscale,Trimestre 2,19,Semaine #19 du 9 mars 2026 au 15 mars 2026,Semaine #19 du 9 mars 2026 au 15 mars 2026,5,19,Mars,2026,9 mars 2026
2026-03-15,2026,3,Mars,dimanche,2026 fiscale,Trimestre 2,19,Semaine #19 du 9 mars 2026 au 15 mars 2026,Semaine #19 du 9 mars 2026 au 15 mars 2026,5,19,Mars,2026,9 mars 2026
2026-03-16,2026,3,Mars,lundi,2026 fiscale,Trimestre 2,20,Semaine #20 du 16 mars 2026 au 22 mars 2026,Semaine #20 du 16 mars 2026 au 22 mars 2026,5,20,Mars,2026,16 mars 2026
2026-03-17,2026,3,Mars,mardi,2026 fiscale,Trimestre 2,20,Semaine #20 du 16 mars 2026 au 22 mars 2026,Semaine #20 du 16 mars 2026 au 22 mars 2026,5,20,Mars,2026,16 mars 2026
2026-03-18,2026,3,Mars,mercredi,2026 fiscale,Trimestre 2,20,Semaine #20 du 16 mars 2026 au 22 mars 2026,Semaine #20 du 16 mars 2026 au 22 mars 2026,5,20,Mars,2026,16 mars 2026
2026-03-19,2026,3,Mars,jeudi,2026 fiscale,Trimestre 2,20,Semaine #20 du 16 mars 2026 au 22 mars 2026,Semaine #20 du 16 mars 2026 au 22 mars 2026,5,20,Mars,2026,16 mars 2026
2026-03-20,2026,3,Mars,vendredi,2026 fiscale,Trimestre 2,20,Semaine #20 du 16 mars 2026 au 22 mars 2026,Semaine #20 du 16 mars 2026 au 22 mars 2026,5,20,Mars,2026,16 mars 2026
2026-03-21,2026,3,Mars,samedi,2026 fiscale,Trimestre 2,20,Semaine #20 du 16 mars 2026 au 22 mars 2026,Semaine #20 du 16 mars 2026 au 22 mars 2026,5,20,Mars,2026,16 mars 2026
2026-03-22,2026,3,Mars,dimanche,2026 fiscale,Trimestre 2,20,Semaine #20 du 16 mars 2026 au 22 mars 2026,Semaine #20 du 16 mars 2026 au 22 mars 2026,5,20,Mars,2026,16 mars 2026
2026-03-23,2026,3,Mars,lundi,2026 fiscale,Trimestre 2,21,Semaine #21 du 23 mars 2026 au 29 mars 2026,Semaine #21 du 23 mars 2026 au 29 mars 2026,5,21,Mars,2026,23 mars 2026
2026-03-24,2026,3,Mars,mardi,2026 fiscale,Trimestre 2,21,Semaine #21 du 23 mars 2026 au 29 mars 2026,Semaine #21 du 23 mars 2026 au 29 mars 2026,5,21,Mars,2026,23 mars 2026
2026-03-25,2026,3,Mars,mercredi,2026 fiscale,Trimestre 2,21,Semaine #21 du 23 mars 2026 au 29 mars 2026,Semaine #21 du 23 mars 2026 au 29 mars 2026,5,21,Mars,2026,23 mars 2026
2026-03-26,2026,3,Mars,jeudi,2026 fiscale,Trimestre 2,21,Semaine #21 du 23 mars 2026 au 29 mars 2026,Semaine #21 du 23 mars 2026 au 29 mars 2026,5,21,Mars,2026,23 mars 2026
2026-03-27,2026,3,Mars,vendredi,2026 fiscale,Trimestre 2,21,Semaine #21 du 23 mars 2026 au 29 mars 2026,Semaine #21 du 23 mars 2026 au 29 mars 2026,5,21,Mars,2026,23 mars 2026
2026-03-28,2026,3,Mars,samedi,2026 fiscale,Trimestre 2,21,Semaine #21 du 23 mars 2026 au 29 mars 2026,Semaine #21 du 23 mars 2026 au 29 mars 2026,5,21,Mars,2026,23 mars 2026
2026-03-29,2026,3,Mars,dimanche,2026 fiscale,Trimestre 2,21,Semaine #21 du 23 mars 2026 au 29 mars 2026,Semaine #21 du 23 mars 2026 au 29 mars 2026,5,21,Mars,2026,23 mars 2026
2026-03-30,2026,3,Mars,lundi,2026 fiscale,Trimestre 2,22,Semaine #22 du 30 mars 2026 au 5 avril 2026,Semaine #22 du 30 mars 2026 au 5 avril 2026,5,22,Mars,2026,30 mars 2026
2026-03-31,2026,3,Mars,mardi,2026 fiscale,Trimestre 2,22,Semaine #22 du 30 mars 2026 au 5 avril 2026,Semaine #22 du 30 mars 2026 au 5 avril 2026,5,22,Mars,2026,30 mars 2026
2026-04-01,2026,4,Avril,mercredi,2026 fiscale,Trimestre 2,22,Semaine #22 du 30 mars 2026 au 5 avril 2026,Semaine #22 du 30 mars 2026 au 5 avril 2026,6,22,Avril,2026,30 mars 2026
2026-04-02,2026,4,Avril,jeudi,2026 fiscale,Trimestre 2,22,Semaine #22 du 30 mars 2026 au 5 avril 2026,Semaine #22 du 30 mars 2026 au 5 avril 2026,6,22,Avril,2026,30 mars 2026
2026-04-03,2026,4,Avril,vendredi,2026 fiscale,Trimestre 2,22,Semaine #22 du 30 mars 2026 au 5 avril 2026,Semaine #22 du 30 mars 2026 au 5 avril 2026,6,22,Avril,2026,30 mars 2026
2026-04-04,2026,4,Avril,samedi,2026 fiscale,Trimestre 2,22,Semaine #22 du 30 mars 2026 au 5 avril 2026,Semaine #22 du 30 mars 2026 au 5 avril 2026,6,22,Avril,2026,30 mars 2026
2026-04-05,2026,4,Avril,dimanche,2026 fiscale,Trimestre 2,22,Semaine #22 du 30 mars 2026 au 5 avril 2026,Semaine #22 du 30 mars 2026 au 5 avril 2026,6,22,Avril,2026,30 mars 2026
2026-04-06,2026,4,Avril,lundi,2026 fiscale,Trimestre 2,23,Semaine #23 du 6 avril 2026 au 12 avril 2026,Semaine #23 du 6 avril 2026 au 12 avril 2026,6,23,Avril,2026,6 avril 2026
2026-04-07,2026,4,Avril,mardi,2026 fiscale,Trimestre 2,23,Semaine #23 du 6 avril 2026 au 12 avril 2026,Semaine #23 du 6 avril 2026 au 12 avril 2026,6,23,Avril,2026,6 avril 2026
2026-04-08,2026,4,Avril,mercredi,2026 fiscale,Trimestre 2,23,Semaine #23 du 6 avril 2026 au 12 avril 2026,Semaine #23 du 6 avril 2026 au 12 avril 2026,6,23,Avril,2026,6 avril 2026
2026-04-09,2026,4,Avril,jeudi,2026 fiscale,Trimestre 2,23,Semaine #23 du 6 avril 2026 au 12 avril 2026,Semaine #23 du 6 avril 2026 au 12 avril 2026,6,23,Avril,2026,6 avril 2026
2026-04-10,2026,4,Avril,vendredi,2026 fiscale,Trimestre 2,23,Semaine #23 du 6 avril 2026 au 12 avril 2026,Semaine #23 du 6 avril 2026 au 12 avril 2026,6,23,Avril,2026,6 avril 2026
2026-04-11,2026,4,Avril,samedi,2026 fiscale,Trimestre 2,23,Semaine #23 du 6 avril 2026 au 12 avril 2026,Semaine #23 du 6 avril 2026 au 12 avril 2026,6,23,Avril,2026,6 avril 2026
2026-04-12,2026,4,Avril,dimanche,2026 fiscale,Trimestre 2,23,Semaine #23 du 6 avril 2026 au 12 avril 2026,Semaine #23 du 6 avril 2026 au 12 avril 2026,6,23,Avril,2026,6 avril 2026
2026-04-13,2026,4,Avril,lundi,2026 fiscale,Trimestre 2,24,Semaine #24 du 13 avril 2026 au 19 avril 2026,Semaine #24 du 13 avril 2026 au 19 avril 2026,6,24,Avril,2026,13 avril 2026
2026-04-14,2026,4,Avril,mardi,2026 fiscale,Trimestre 2,24,Semaine #24 du 13 avril 2026 au 19 avril 2026,Semaine #24 du 13 avril 2026 au 19 avril 2026,6,24,Avril,2026,13 avril 2026
2026-04-15,2026,4,Avril,mercredi,2026 fiscale,Trimestre 2,24,Semaine #24 du 13 avril 2026 au 19 avril 2026,Semaine #24 du 13 avril 2026 au 19 avril 2026,6,24,Avril,2026,13 avril 2026
2026-04-16,2026,4,Avril,jeudi,2026 fiscale,Trimestre 2,24,Semaine #24 du 13 avril 2026 au 19 avril 2026,Semaine #24 du 13 avril 2026 au 19 avril 2026,6,24,Avril,2026,13 avril 2026
2026-04-17,2026,4,Avril,vendredi,2026 fiscale,Trimestre 2,24,Semaine #24 du 13 avril 2026 au 19 avril 2026,Semaine #24 du 13 avril 2026 au 19 avril 2026,6,24,Avril,2026,13 avril 2026
2026-04-18,2026,4,Avril,samedi,2026 fiscale,Trimestre 2,24,Semaine #24 du 13 avril 2026 au 19 avril 2026,Semaine #24 du 13 avril 2026 au 19 avril 2026,6,24,Avril,2026,13 avril 2026
2026-04-19,2026,4,Avril,dimanche,2026 fiscale,Trimestre 2,24,Semaine #24 du 13 avril 2026 au 19 avril 2026,Semaine #24 du 13 avril 2026 au 19 avril 2026,6,24,Avril,2026,13 avril 2026
2026-04-20,2026,4,Avril,lundi,2026 fiscale,Trimestre 2,25,Semaine #25 du 20 avril 2026 au 26 avril 2026,Semaine #25 du 20 avril 2026 au 26 avril 2026,6,25,Avril,2026,20 avril 2026
2026-04-21,2026,4,Avril,mardi,2026 fiscale,Trimestre 2,25,Semaine #25 du 20 avril 2026 au 26 avril 2026,Semaine #25 du 20 avril 2026 au 26 avril 2026,6,25,Avril,2026,20 avril 2026
2026-04-22,2026,4,Avril,mercredi,2026 fiscale,Trimestre 2,25,Semaine #25 du 20 avril 2026 au 26 avril 2026,Semaine #25 du 20 avril 2026 au 26 avril 2026,6,25,Avril,2026,20 avril 2026
2026-04-23,2026,4,Avril,jeudi,2026 fiscale,Trimestre 2,25,Semaine #25 du 20 avril 2026 au 26 avril 2026,Semaine #25 du 20 avril 2026 au 26 avril 2026,6,25,Avril,2026,20 avril 2026
2026-04-24,2026,4,Avril,vendredi,2026 fiscale,Trimestre 2,25,Semaine #25 du 20 avril 2026 au 26 avril 2026,Semaine #25 du 20 avril 2026 au 26 avril 2026,6,25,Avril,2026,20 avril 2026
2026-04-25,2026,4,Avril,samedi,2026 fiscale,Trimestre 2,25,Semaine #25 du 20 avril 2026 au 26 avril 2026,Semaine #25 du 20 avril 2026 au 26 avril 2026,6,25,Avril,2026,20 avril 2026
2026-04-26,2026,4,Avril,dimanche,2026 fiscale,Trimestre 2,25,Semaine #25 du 20 avril 2026 au 26 avril 2026,Semaine #25 du 20 avril 2026 au 26 avril 2026,6,25,Avril,2026,20 avril 2026
2026-04-27,2026,4,Avril,lundi,2026 fiscale,Trimestre 2,26,Semaine #26 du 27 avril 2026 au 3 mai 2026,Semaine #26 du 27 avril 2026 au 3 mai 2026,6,26,Avril,2026,27 avril 2026
2026-04-28,2026,4,Avril,mardi,2026 fiscale,Trimestre 2,26,Semaine #26 du 27 avril 2026 au 3 mai 2026,Semaine #26 du 27 avril 2026 au 3 mai 2026,6,26,Avril,2026,27 avril 2026
2026-04-29,2026,4,Avril,mercredi,2026 fiscale,Trimestre 2,26,Semaine #26 du 27 avril 2026 au 3 mai 2026,Semaine #26 du 27 avril 2026 au 3 mai 2026,6,26,Avril,2026,27 avril 2026
2026-04-30,2026,4,Avril,jeudi,2026 fiscale,Trimestre 2,26,Semaine #26 du 27 avril 2026 au 3 mai 2026,Semaine #26 du 27 avril 2026 au 3 mai 2026,6,26,Avril,2026,27 avril 2026
2026-05-01,2026,5,Mai,vendredi,2026 fiscale,Trimestre 3,26,Semaine #26 du 27 avril 2026 au 3 mai 2026,Semaine #26 du 27 avril 2026 au 3 mai 2026,7,26,Mai,2026,27 avril 2026
2026-05-02,2026,5,Mai,samedi,2026 fiscale,Trimestre 3,26,Semaine #26 du 27 avril 2026 au 3 mai 2026,Semaine #26 du 27 avril 2026 au 3 mai 2026,7,26,Mai,2026,27 avril 2026
2026-05-03,2026,5,Mai,dimanche,2026 fiscale,Trimestre 3,26,Semaine #26 du 27 avril 2026 au 3 mai 2026,Semaine #26 du 27 avril 2026 au 3 mai 2026,7,26,Mai,2026,27 avril 2026
2026-05-04,2026,5,Mai,lundi,2026 fiscale,Trimestre 3,27,Semaine #27 du 4 mai 2026 au 10 mai 2026,Semaine #27 du 4 mai 2026 au 10 mai 2026,7,27,Mai,2026,4 mai 2026
2026-05-05,2026,5,Mai,mardi,2026 fiscale,Trimestre 3,27,Semaine #27 du 4 mai 2026 au 10 mai 2026,Semaine #27 du 4 mai 2026 au 10 mai 2026,7,27,Mai,2026,4 mai 2026
2026-05-06,2026,5,Mai,mercredi,2026 fiscale,Trimestre 3,27,Semaine #27 du 4 mai 2026 au 10 mai 2026,Semaine #27 du 4 mai 2026 au 10 mai 2026,7,27,Mai,2026,4 mai 2026
2026-05-07,2026,5,Mai,jeudi,2026 fiscale,Trimestre 3,27,Semaine #27 du 4 mai 2026 au 10 mai 2026,Semaine #27 du 4 mai 2026 au 10 mai 2026,7,27,Mai,2026,4 mai 2026
2026-05-08,2026,5,Mai,vendredi,2026 fiscale,Trimestre 3,27,Semaine #27 du 4 mai 2026 au 10 mai 2026,Semaine #27 du 4 mai 2026 au 10 mai 2026,7,27,Mai,2026,4 mai 2026
2026-05-09,2026,5,Mai,samedi,2026 fiscale,Trimestre 3,27,Semaine #27 du 4 mai 2026 au 10 mai 2026,Semaine #27 du 4 mai 2026 au 10 mai 2026,7,27,Mai,2026,4 mai 2026
2026-05-10,2026,5,Mai,dimanche,2026 fiscale,Trimestre 3,27,Semaine #27 du 4 mai 2026 au 10 mai 2026,Semaine #27 du 4 mai 2026 au 10 mai 2026,7,27,Mai,2026,4 mai 2026
2026-05-11,2026,5,Mai,lundi,2026 fiscale,Trimestre 3,28,Semaine #28 du 11 mai 2026 au 17 mai 2026,Semaine #28 du 11 mai 2026 au 17 mai 2026,7,28,Mai,2026,11 mai 2026
2026-05-12,2026,5,Mai,mardi,2026 fiscale,Trimestre 3,28,Semaine #28 du 11 mai 2026 au 17 mai 2026,Semaine #28 du 11 mai 2026 au 17 mai 2026,7,28,Mai,2026,11 mai 2026
2026-05-13,2026,5,Mai,mercredi,2026 fiscale,Trimestre 3,28,Semaine #28 du 11 mai 2026 au 17 mai 2026,Semaine #28 du 11 mai 2026 au 17 mai 2026,7,28,Mai,2026,11 mai 2026
2026-05-14,2026,5,Mai,jeudi,2026 fiscale,Trimestre 3,28,Semaine #28 du 11 mai 2026 au 17 mai 2026,Semaine #28 du 11 mai 2026 au 17 mai 2026,7,28,Mai,2026,11 mai 2026
2026-05-15,2026,5,Mai,vendredi,2026 fiscale,Trimestre 3,28,Semaine #28 du 11 mai 2026 au 17 mai 2026,Semaine #28 du 11 mai 2026 au 17 mai 2026,7,28,Mai,2026,11 mai 2026
2026-05-16,2026,5,Mai,samedi,2026 fiscale,Trimestre 3,28,Semaine #28 du 11 mai 2026 au 17 mai 2026,Semaine #28 du 11 mai 2026 au 17 mai 2026,7,28,Mai,2026,11 mai 2026
2026-05-17,2026,5,Mai,dimanche,2026 fiscale,Trimestre 3,28,Semaine #28 du 11 mai 2026 au 17 mai 2026,Semaine #28 du 11 mai 2026 au 17 mai 2026,7,28,Mai,2026,11 mai 2026
2026-05-18,2026,5,Mai,lundi,2026 fiscale,Trimestre 3,29,Semaine #29 du 18 mai 2026 au 24 mai 2026,Semaine #29 du 18 mai 2026 au 24 mai 2026,7,29,Mai,2026,18 mai 2026
2026-05-19,2026,5,Mai,mardi,2026 fiscale,Trimestre 3,29,Semaine #29 du 18 mai 2026 au 24 mai 2026,Semaine #29 du 18 mai 2026 au 24 mai 2026,7,29,Mai,2026,18 mai 2026
2026-05-20,2026,5,Mai,mercredi,2026 fiscale,Trimestre 3,29,Semaine #29 du 18 mai 2026 au 24 mai 2026,Semaine #29 du 18 mai 2026 au 24 mai 2026,7,29,Mai,2026,18 mai 2026
2026-05-21,2026,5,Mai,jeudi,2026 fiscale,Trimestre 3,29,Semaine #29 du 18 mai 2026 au 24 mai 2026,Semaine #29 du 18 mai 2026 au 24 mai 2026,7,29,Mai,2026,18 mai 2026
2026-05-22,2026,5,Mai,vendredi,2026 fiscale,Trimestre 3,29,Semaine #29 du 18 mai 2026 au 24 mai 2026,Semaine #29 du 18 mai 2026 au 24 mai 2026,7,29,Mai,2026,18 mai 2026
2026-05-23,2026,5,Mai,samedi,2026 fiscale,Trimestre 3,29,Semaine #29 du 18 mai 2026 au 24 mai 2026,Semaine #29 du 18 mai 2026 au 24 mai 2026,7,29,Mai,2026,18 mai 2026
2026-05-24,2026,5,Mai,dimanche,2026 fiscale,Trimestre 3,29,Semaine #29 du 18 mai 2026 au 24 mai 2026,Semaine #29 du 18 mai 2026 au 24 mai 2026,7,29,Mai,2026,18 mai 2026
2026-05-25,2026,5,Mai,lundi,2026 fiscale,Trimestre 3,30,Semaine #30 du 25 mai 2026 au 31 mai 2026,Semaine #30 du 25 mai 2026 au 31 mai 2026,7,30,Mai,2026,25 mai 2026
2026-05-26,2026,5,Mai,mardi,2026 fiscale,Trimestre 3,30,Semaine #30 du 25 mai 2026 au 31 mai 2026,Semaine #30 du 25 mai 2026 au 31 mai 2026,7,30,Mai,2026,25 mai 2026
2026-05-27,2026,5,Mai,mercredi,2026 fiscale,Trimestre 3,30,Semaine #30 du 25 mai 2026 au 31 mai 2026,Semaine #30 du 25 mai 2026 au 31 mai 2026,7,30,Mai,2026,25 mai 2026
2026-05-28,2026,5,Mai,jeudi,2026 fiscale,Trimestre 3,30,Semaine #30 du 25 mai 2026 au 31 mai 2026,Semaine #30 du 25 mai 2026 au 31 mai 2026,7,30,Mai,2026,25 mai 2026
2026-05-29,2026,5,Mai,vendredi,2026 fiscale,Trimestre 3,30,Semaine #30 du 25 mai 2026 au 31 mai 2026,Semaine #30 du 25 mai 2026 au 31 mai 2026,7,30,Mai,2026,25 mai 2026
2026-05-30,2026,5,Mai,samedi,2026 fiscale,Trimestre 3,30,Semaine #30 du 25 mai 2026 au 31 mai 2026,Semaine #30 du 25 mai 2026 au 31 mai 2026,7,30,Mai,2026,25 mai 2026
2026-05-31,2026,5,Mai,dimanche,2026 fiscale,Trimestre 3,30,Semaine #30 du 25 mai 2026 au 31 mai 2026,Semaine #30 du 25 mai 2026 au 31 mai 2026,7,30,Mai,2026,25 mai 2026
2026-06-01,2026,6,Juin,lundi,2026 fiscale,Trimestre 3,31,Semaine #31 du 1 juin 2026 au 7 juin 2026,Semaine #31 du 1 juin 2026 au 7 juin 2026,8,31,Juin,2026,1 juin 2026
2026-06-02,2026,6,Juin,mardi,2026 fiscale,Trimestre 3,31,Semaine #31 du 1 juin 2026 au 7 juin 2026,Semaine #31 du 1 juin 2026 au 7 juin 2026,8,31,Juin,2026,1 juin 2026
2026-06-03,2026,6,Juin,mercredi,2026 fiscale,Trimestre 3,31,Semaine #31 du 1 juin 2026 au 7 juin 2026,Semaine #31 du 1 juin 2026 au 7 juin 2026,8,31,Juin,2026,1 juin 2026
